area_name,year,analysis
Sector 18,2034,Predicted growth class: medium. Estimated built-up: 29.8%. | Projected built-up change since 2024: +8.8 pp (base: 21.0%). | Growth class unchanged from 2033: medium. | 10-year cumulative built-up gain: +8.8 pp from 2024 base.
Sector 18,2035,Predicted growth class: medium. Estimated built-up: 30.7%. | Projected built-up change since 2024: +9.7 pp (base: 21.0%). | Growth class unchanged from 2034: medium. | 2025-2040 trajectory: steady moderate growth (0H / 16M / 0L years).
Sector 18,2036,Predicted growth class: medium. Estimated built-up: 31.5%. | Projected built-up change since 2024: +10.6 pp (base: 21.0%). | Growth class unchanged from 2035: medium. | 12-year cumulative built-up gain: +10.6 pp from 2024 base.
Sector 18,2037,Predicted growth class: medium. Estimated built-up: 32.4%. | Projected built-up change since 2024: +11.4 pp (base: 21.0%). | Growth class unchanged from 2036: medium. | 13-year cumulative built-up gain: +11.4 pp from 2024 base.
Sector 18,2038,Predicted growth class: medium. Estimated built-up: 33.3%. | Projected built-up change since 2024: +12.3 pp (base: 21.0%). | Growth class unchanged from 2037: medium. | 14-year cumulative built-up gain: +12.3 pp from 2024 base.
Sector 18,2039,Predicted growth class: medium. Estimated built-up: 34.2%. | Projected built-up change since 2024: +13.2 pp (base: 21.0%). | Growth class unchanged from 2038: medium. | 15-year cumulative built-up gain: +13.2 pp from 2024 base.
Sector 18,2040,Predicted growth class: medium. Estimated built-up: 35.1%. | Projected built-up change since 2024: +14.1 pp (base: 21.0%). | Growth class unchanged from 2039: medium. | 2025-2040 trajectory: steady moderate growth (0H / 16M / 0L years).
Sector 19,2025,Predicted growth class: high. Estimated built-up: 58.6%. | Projected built-up change since 2024: +0.8 pp (base: 57.7%). | Growth class unchanged from baseline: high. | 2025-2040 trajectory: strong growth (16H / 0M / 0L years).
Sector 19,2026,Predicted growth class: high. Estimated built-up: 59.4%. | Projected built-up change since 2024: +1.6 pp (base: 57.7%). | Growth class unchanged from 2025: high. | 2-year cumulative built-up gain: +1.6 pp from 2024 base.
Sector 19,2027,Predicted growth class: high. Estimated built-up: 60.2%. | Projected built-up change since 2024: +2.5 pp (base: 57.7%). | Growth class unchanged from 2026: high. | 3-year cumulative built-up gain: +2.5 pp from 2024 base.
Sector 19,2028,Predicted growth class: high. Estimated built-up: 61.0%. | Projected built-up change since 2024: +3.3 pp (base: 57.7%). | Growth class unchanged from 2027: high. | 4-year cumulative built-up gain: +3.3 pp from 2024 base.
Sector 19,2029,Predicted growth class: high. Estimated built-up: 61.8%. | Projected built-up change since 2024: +4.1 pp (base: 57.7%). | Growth class unchanged from 2028: high. | 5-year cumulative built-up gain: +4.1 pp from 2024 base.
Sector 19,2030,Predicted growth class: high. Estimated built-up: 62.7%. | Projected built-up change since 2024: +4.9 pp (base: 57.7%). | Growth class unchanged from 2029: high. | 2025-2040 trajectory: strong growth (16H / 0M / 0L years).
Sector 19,2031,Predicted growth class: high. Estimated built-up: 63.5%. | Projected built-up change since 2024: +5.7 pp (base: 57.7%). | Growth class unchanged from 2030: high. | 7-year cumulative built-up gain: +5.7 pp from 2024 base.
Sector 19,2032,Predicted growth class: high. Estimated built-up: 64.3%. | Projected built-up change since 2024: +6.6 pp (base: 57.7%). | Growth class unchanged from 2031: high. | 8-year cumulative built-up gain: +6.6 pp from 2024 base.
Sector 19,2033,Predicted growth class: high. Estimated built-up: 65.1%. | Projected built-up change since 2024: +7.4 pp (base: 57.7%). | Growth class unchanged from 2032: high. | 9-year cumulative built-up gain: +7.4 pp from 2024 base.
Sector 19,2034,Predicted growth class: high. Estimated built-up: 65.9%. | Projected built-up change since 2024: +8.2 pp (base: 57.7%). | Growth class unchanged from 2033: high. | 10-year cumulative built-up gain: +8.2 pp from 2024 base.
Sector 19,2035,Predicted growth class: high. Estimated built-up: 66.8%. | Projected built-up change since 2024: +9.0 pp (base: 57.7%). | Growth class unchanged from 2034: high. | 2025-2040 trajectory: strong growth (16H / 0M / 0L years).
Sector 19,2036,Predicted growth class: high. Estimated built-up: 67.6%. | Projected built-up change since 2024: +9.8 pp (base: 57.7%). | Growth class unchanged from 2035: high. | 12-year cumulative built-up gain: +9.8 pp from 2024 base.
Sector 19,2037,Predicted growth class: high. Estimated built-up: 68.4%. | Projected built-up change since 2024: +10.7 pp (base: 57.7%). | Growth class unchanged from 2036: high. | 13-year cumulative built-up gain: +10.7 pp from 2024 base.
Sector 19,2038,Predicted growth class: high. Estimated built-up: 69.2%. | Projected built-up change since 2024: +11.5 pp (base: 57.7%). | Growth class unchanged from 2037: high. | 14-year cumulative built-up gain: +11.5 pp from 2024 base.
Sector 19,2039,Predicted growth class: high. Estimated built-up: 70.0%. | Projected built-up change since 2024: +12.3 pp (base: 57.7%). | Growth class unchanged from 2038: high. | 15-year cumulative built-up gain: +12.3 pp from 2024 base.
Sector 19,2040,Predicted growth class: high. Estimated built-up: 70.9%. | Projected built-up change since 2024: +13.1 pp (base: 57.7%). | Growth class unchanged from 2039: high. | 2025-2040 trajectory: strong growth (16H / 0M / 0L years).
Sector 2,2025,Predicted growth class: medium. Estimated built-up: 6.5%. | Projected built-up change since 2024: +0.9 pp (base: 5.7%). | Growth class unchanged from baseline: medium. | 2025-2040 trajectory: steady moderate growth (0H / 16M / 0L years).
Sector 2,2026,Predicted growth class: medium. Estimated built-up: 7.4%. | Projected built-up change since 2024: +1.8 pp (base: 5.7%). | Growth class unchanged from 2025: medium. | 2-year cumulative built-up gain: +1.8 pp from 2024 base.
Sector 2,2027,Predicted growth class: medium. Estimated built-up: 8.3%. | Projected built-up change since 2024: +2.6 pp (base: 5.7%). | Growth class unchanged from 2026: medium. | 3-year cumulative built-up gain: +2.6 pp from 2024 base.
Sector 2,2028,Predicted growth class: medium. Estimated built-up: 9.2%. | Projected built-up change since 2024: +3.5 pp (base: 5.7%). | Growth class unchanged from 2027: medium. | 4-year cumulative built-up gain: +3.5 pp from 2024 base.
Sector 2,2029,Predicted growth class: medium. Estimated built-up: 10.1%. | Projected built-up change since 2024: +4.4 pp (base: 5.7%). | Growth class unchanged from 2028: medium. | 5-year cumulative built-up gain: +4.4 pp from 2024 base.
Sector 2,2030,Predicted growth class: medium. Estimated built-up: 10.9%. | Projected built-up change since 2024: +5.3 pp (base: 5.7%). | Growth class unchanged from 2029: medium. | 2025-2040 trajectory: steady moderate growth (0H / 16M / 0L years).
Sector 2,2031,Predicted growth class: medium. Estimated built-up: 11.8%. | Projected built-up change since 2024: +6.2 pp (base: 5.7%). | Growth class unchanged from 2030: medium. | 7-year cumulative built-up gain: +6.2 pp from 2024 base.
Sector 2,2032,Predicted growth class: medium. Estimated built-up: 12.7%. | Projected built-up change since 2024: +7.0 pp (base: 5.7%). | Growth class unchanged from 2031: medium. | 8-year cumulative built-up gain: +7.0 pp from 2024 base.
Sector 2,2033,Predicted growth class: medium. Estimated built-up: 13.6%. | Projected built-up change since 2024: +7.9 pp (base: 5.7%). | Growth class unchanged from 2032: medium. | 9-year cumulative built-up gain: +7.9 pp from 2024 base.
Sector 2,2034,Predicted growth class: medium. Estimated built-up: 14.5%. | Projected built-up change since 2024: +8.8 pp (base: 5.7%). | Growth class unchanged from 2033: medium. | 10-year cumulative built-up gain: +8.8 pp from 2024 base.
Sector 2,2035,Predicted growth class: medium. Estimated built-up: 15.3%. | Projected built-up change since 2024: +9.7 pp (base: 5.7%). | Growth class unchanged from 2034: medium. | 2025-2040 trajectory: steady moderate growth (0H / 16M / 0L years).
Sector 2,2036,Predicted growth class: medium. Estimated built-up: 16.2%. | Projected built-up change since 2024: +10.6 pp (base: 5.7%). | Growth class unchanged from 2035: medium. | 12-year cumulative built-up gain: +10.6 pp from 2024 base.
Sector 2,2037,Predicted growth class: medium. Estimated built-up: 17.1%. | Projected built-up change since 2024: +11.4 pp (base: 5.7%). | Growth class unchanged from 2036: medium. | 13-year cumulative built-up gain: +11.4 pp from 2024 base.
Sector 2,2038,Predicted growth class: medium. Estimated built-up: 18.0%. | Projected built-up change since 2024: +12.3 pp (base: 5.7%). | Growth class unchanged from 2037: medium. | 14-year cumulative built-up gain: +12.3 pp from 2024 base.
Sector 2,2039,Predicted growth class: medium. Estimated built-up: 18.9%. | Projected built-up change since 2024: +13.2 pp (base: 5.7%). | Growth class unchanged from 2038: medium. | 15-year cumulative built-up gain: +13.2 pp from 2024 base.
Sector 2,2040,Predicted growth class: medium. Estimated built-up: 19.7%. | Projected built-up change since 2024: +14.1 pp (base: 5.7%). | Growth class unchanged from 2039: medium. | 2025-2040 trajectory: steady moderate growth (0H / 16M / 0L years).
Sector 20,2025,Predicted growth class: medium. Estimated built-up: 35.2%. | Projected built-up change since 2024: +0.9 pp (base: 34.3%). | Growth class unchanged from baseline: medium. | 2025-2040 trajectory: steady moderate growth (6H / 10M / 0L years).
Sector 20,2026,Predicted growth class: medium. Estimated built-up: 36.1%. | Projected built-up change since 2024: +1.8 pp (base: 34.3%). | Growth class unchanged from 2025: medium. | 2-year cumulative built-up gain: +1.8 pp from 2024 base.
Sector 20,2027,Predicted growth class: high. Estimated built-up: 36.9%. | Projected built-up change since 2024: +2.6 pp (base: 34.3%). | Growth class shifted from medium (2026) to high (2027). | 3-year cumulative built-up gain: +2.6 pp from 2024 base.
Sector 20,2028,Predicted growth class: medium. Estimated built-up: 37.8%. | Projected built-up change since 2024: +3.5 pp (base: 34.3%). | Growth class shifted from high (2027) to medium (2028). | 4-year cumulative built-up gain: +3.5 pp from 2024 base.
Sector 20,2029,Predicted growth class: medium. Estimated built-up: 38.6%. | Projected built-up change since 2024: +4.3 pp (base: 34.3%). | Growth class unchanged from 2028: medium. | 5-year cumulative built-up gain: +4.3 pp from 2024 base.
Sector 20,2030,Predicted growth class: medium. Estimated built-up: 39.5%. | Projected built-up change since 2024: +5.2 pp (base: 34.3%). | Growth class unchanged from 2029: medium. | 2025-2040 trajectory: steady moderate growth (6H / 10M / 0L years).
Sector 20,2031,Predicted growth class: medium. Estimated built-up: 40.4%. | Projected built-up change since 2024: +6.1 pp (base: 34.3%). | Growth class unchanged from 2030: medium. | 7-year cumulative built-up gain: +6.1 pp from 2024 base.
Sector 20,2032,Predicted growth class: medium. Estimated built-up: 41.3%. | Projected built-up change since 2024: +7.0 pp (base: 34.3%). | Growth class unchanged from 2031: medium. | 8-year cumulative built-up gain: +7.0 pp from 2024 base.
Sector 20,2033,Predicted growth class: medium. Estimated built-up: 42.2%. | Projected built-up change since 2024: +7.9 pp (base: 34.3%). | Growth class unchanged from 2032: medium. | 9-year cumulative built-up gain: +7.9 pp from 2024 base.
Sector 20,2034,Predicted growth class: medium. Estimated built-up: 43.0%. | Projected built-up change since 2024: +8.7 pp (base: 34.3%). | Growth class unchanged from 2033: medium. | 10-year cumulative built-up gain: +8.7 pp from 2024 base.
Sector 20,2035,Predicted growth class: medium. Estimated built-up: 43.9%. | Projected built-up change since 2024: +9.6 pp (base: 34.3%). | Growth class unchanged from 2034: medium. | 2025-2040 trajectory: steady moderate growth (6H / 10M / 0L years).
Sector 20,2036,Predicted growth class: high. Estimated built-up: 44.7%. | Projected built-up change since 2024: +10.4 pp (base: 34.3%). | Growth class shifted from medium (2035) to high (2036). | 12-year cumulative built-up gain: +10.4 pp from 2024 base.
Sector 20,2037,Predicted growth class: high. Estimated built-up: 45.6%. | Projected built-up change since 2024: +11.3 pp (base: 34.3%). | Growth class unchanged from 2036: high. | 13-year cumulative built-up gain: +11.3 pp from 2024 base.
Sector 20,2038,Predicted growth class: high. Estimated built-up: 46.4%. | Projected built-up change since 2024: +12.1 pp (base: 34.3%). | Growth class unchanged from 2037: high. | 14-year cumulative built-up gain: +12.1 pp from 2024 base.
Sector 20,2039,Predicted growth class: high. Estimated built-up: 47.2%. | Projected built-up change since 2024: +12.9 pp (base: 34.3%). | Growth class unchanged from 2038: high. | 15-year cumulative built-up gain: +12.9 pp from 2024 base.
Sector 20,2040,Predicted growth class: high. Estimated built-up: 48.0%. | Projected built-up change since 2024: +13.7 pp (base: 34.3%). | Growth class unchanged from 2039: high. | 2025-2040 trajectory: steady moderate growth (6H / 10M / 0L years).
Sector 21,2025,Predicted growth class: high. Estimated built-up: 35.0%. | Projected built-up change since 2024: +0.8 pp (base: 34.2%). | Growth class unchanged from baseline: high. | 2025-2040 trajectory: strong growth (16H / 0M / 0L years).
Sector 21,2026,Predicted growth class: high. Estimated built-up: 35.9%. | Projected built-up change since 2024: +1.6 pp (base: 34.2%). | Growth class unchanged from 2025: high. | 2-year cumulative built-up gain: +1.6 pp from 2024 base.
Sector 21,2027,Predicted growth class: high. Estimated built-up: 36.7%. | Projected built-up change since 2024: +2.5 pp (base: 34.2%). | Growth class unchanged from 2026: high. | 3-year cumulative built-up gain: +2.5 pp from 2024 base.
Sector 21,2028,Predicted growth class: high. Estimated built-up: 37.5%. | Projected built-up change since 2024: +3.3 pp (base: 34.2%). | Growth class unchanged from 2027: high. | 4-year cumulative built-up gain: +3.3 pp from 2024 base.
Sector 21,2029,Predicted growth class: high. Estimated built-up: 38.3%. | Projected built-up change since 2024: +4.1 pp (base: 34.2%). | Growth class unchanged from 2028: high. | 5-year cumulative built-up gain: +4.1 pp from 2024 base.
Sector 21,2030,Predicted growth class: high. Estimated built-up: 39.1%. | Projected built-up change since 2024: +4.9 pp (base: 34.2%). | Growth class unchanged from 2029: high. | 2025-2040 trajectory: strong growth (16H / 0M / 0L years).
Sector 21,2031,Predicted growth class: high. Estimated built-up: 40.0%. | Projected built-up change since 2024: +5.7 pp (base: 34.2%). | Growth class unchanged from 2030: high. | 7-year cumulative built-up gain: +5.7 pp from 2024 base.
Sector 21,2032,Predicted growth class: high. Estimated built-up: 40.8%. | Projected built-up change since 2024: +6.6 pp (base: 34.2%). | Growth class unchanged from 2031: high. | 8-year cumulative built-up gain: +6.6 pp from 2024 base.
Sector 21,2033,Predicted growth class: high. Estimated built-up: 41.6%. | Projected built-up change since 2024: +7.4 pp (base: 34.2%). | Growth class unchanged from 2032: high. | 9-year cumulative built-up gain: +7.4 pp from 2024 base.
Sector 21,2034,Predicted growth class: high. Estimated built-up: 42.4%. | Projected built-up change since 2024: +8.2 pp (base: 34.2%). | Growth class unchanged from 2033: high. | 10-year cumulative built-up gain: +8.2 pp from 2024 base.
Sector 21,2035,Predicted growth class: high. Estimated built-up: 43.2%. | Projected built-up change since 2024: +9.0 pp (base: 34.2%). | Growth class unchanged from 2034: high. | 2025-2040 trajectory: strong growth (16H / 0M / 0L years).
Sector 21,2036,Predicted growth class: high. Estimated built-up: 44.1%. | Projected built-up change since 2024: +9.8 pp (base: 34.2%). | Growth class unchanged from 2035: high. | 12-year cumulative built-up gain: +9.8 pp from 2024 base.
Sector 21,2037,Predicted growth class: high. Estimated built-up: 44.9%. | Projected built-up change since 2024: +10.7 pp (base: 34.2%). | Growth class unchanged from 2036: high. | 13-year cumulative built-up gain: +10.7 pp from 2024 base.
Sector 21,2038,Predicted growth class: high. Estimated built-up: 45.7%. | Projected built-up change since 2024: +11.5 pp (base: 34.2%). | Growth class unchanged from 2037: high. | 14-year cumulative built-up gain: +11.5 pp from 2024 base.
Sector 21,2039,Predicted growth class: high. Estimated built-up: 46.5%. | Projected built-up change since 2024: +12.3 pp (base: 34.2%). | Growth class unchanged from 2038: high. | 15-year cumulative built-up gain: +12.3 pp from 2024 base.
Sector 21,2040,Predicted growth class: high. Estimated built-up: 47.3%. | Projected built-up change since 2024: +13.1 pp (base: 34.2%). | Growth class unchanged from 2039: high. | 2025-2040 trajectory: strong growth (16H / 0M / 0L years).
Sector 22,2025,Predicted growth class: high. Estimated built-up: 65.3%. | Projected built-up change since 2024: +0.8 pp (base: 64.4%). | Growth class unchanged from baseline: high. | 2025-2040 trajectory: strong growth (16H / 0M / 0L years).
Sector 22,2026,Predicted growth class: high. Estimated built-up: 66.1%. | Projected built-up change since 2024: +1.6 pp (base: 64.4%). | Growth class unchanged from 2025: high. | 2-year cumulative built-up gain: +1.6 pp from 2024 base.
Sector 22,2027,Predicted growth class: high. Estimated built-up: 66.9%. | Projected built-up change since 2024: +2.5 pp (base: 64.4%). | Growth class unchanged from 2026: high. | 3-year cumulative built-up gain: +2.5 pp from 2024 base.
Sector 22,2028,Predicted growth class: high. Estimated built-up: 67.7%. | Projected built-up change since 2024: +3.3 pp (base: 64.4%). | Growth class unchanged from 2027: high. | 4-year cumulative built-up gain: +3.3 pp from 2024 base.
Sector 22,2029,Predicted growth class: high. Estimated built-up: 68.5%. | Projected built-up change since 2024: +4.1 pp (base: 64.4%). | Growth class unchanged from 2028: high. | 5-year cumulative built-up gain: +4.1 pp from 2024 base.
Sector 22,2030,Predicted growth class: high. Estimated built-up: 69.4%. | Projected built-up change since 2024: +4.9 pp (base: 64.4%). | Growth class unchanged from 2029: high. | 2025-2040 trajectory: strong growth (16H / 0M / 0L years).
Sector 22,2031,Predicted growth class: high. Estimated built-up: 70.2%. | Projected built-up change since 2024: +5.7 pp (base: 64.4%). | Growth class unchanged from 2030: high. | 7-year cumulative built-up gain: +5.7 pp from 2024 base.
Sector 22,2032,Predicted growth class: high. Estimated built-up: 71.0%. | Projected built-up change since 2024: +6.6 pp (base: 64.4%). | Growth class unchanged from 2031: high. | 8-year cumulative built-up gain: +6.6 pp from 2024 base.
Sector 22,2033,Predicted growth class: high. Estimated built-up: 71.8%. | Projected built-up change since 2024: +7.4 pp (base: 64.4%). | Growth class unchanged from 2032: high. | 9-year cumulative built-up gain: +7.4 pp from 2024 base.
Sector 22,2034,Predicted growth class: high. Estimated built-up: 72.6%. | Projected built-up change since 2024: +8.2 pp (base: 64.4%). | Growth class unchanged from 2033: high. | 10-year cumulative built-up gain: +8.2 pp from 2024 base.
Sector 22,2035,Predicted growth class: high. Estimated built-up: 73.5%. | Projected built-up change since 2024: +9.0 pp (base: 64.4%). | Growth class unchanged from 2034: high. | 2025-2040 trajectory: strong growth (16H / 0M / 0L years).
Sector 22,2036,Predicted growth class: high. Estimated built-up: 74.3%. | Projected built-up change since 2024: +9.8 pp (base: 64.4%). | Growth class unchanged from 2035: high. | 12-year cumulative built-up gain: +9.8 pp from 2024 base.
Sector 22,2037,Predicted growth class: high. Estimated built-up: 75.1%. | Projected built-up change since 2024: +10.7 pp (base: 64.4%). | Growth class unchanged from 2036: high. | 13-year cumulative built-up gain: +10.7 pp from 2024 base.
Sector 22,2038,Predicted growth class: high. Estimated built-up: 75.9%. | Projected built-up change since 2024: +11.5 pp (base: 64.4%). | Growth class unchanged from 2037: high. | 14-year cumulative built-up gain: +11.5 pp from 2024 base.
Sector 22,2039,Predicted growth class: high. Estimated built-up: 76.7%. | Projected built-up change since 2024: +12.3 pp (base: 64.4%). | Growth class unchanged from 2038: high. | 15-year cumulative built-up gain: +12.3 pp from 2024 base.
Sector 22,2040,Predicted growth class: high. Estimated built-up: 77.6%. | Projected built-up change since 2024: +13.1 pp (base: 64.4%). | Growth class unchanged from 2039: high. | 2025-2040 trajectory: strong growth (16H / 0M / 0L years).
Sector 23,2025,Predicted growth class: low. Estimated built-up: 16.1%. | Projected built-up change since 2024: +0.6 pp (base: 15.5%). | Growth class unchanged from baseline: low. | 2025-2040 trajectory: minimal growth (0H / 2M / 14L years).
Sector 23,2026,Predicted growth class: low. Estimated built-up: 16.7%. | Projected built-up change since 2024: +1.2 pp (base: 15.5%). | Growth class unchanged from 2025: low. | 2-year cumulative built-up gain: +1.2 pp from 2024 base.
Sector 23,2027,Predicted growth class: low. Estimated built-up: 17.3%. | Projected built-up change since 2024: +1.8 pp (base: 15.5%). | Growth class unchanged from 2026: low. | 3-year cumulative built-up gain: +1.8 pp from 2024 base.
Sector 23,2028,Predicted growth class: low. Estimated built-up: 17.9%. | Projected built-up change since 2024: +2.4 pp (base: 15.5%). | Growth class unchanged from 2027: low. | 4-year cumulative built-up gain: +2.4 pp from 2024 base.
Sector 23,2029,Predicted growth class: low. Estimated built-up: 18.5%. | Projected built-up change since 2024: +3.0 pp (base: 15.5%). | Growth class unchanged from 2028: low. | 5-year cumulative built-up gain: +3.0 pp from 2024 base.
Sector 23,2030,Predicted growth class: low. Estimated built-up: 19.1%. | Projected built-up change since 2024: +3.6 pp (base: 15.5%). | Growth class unchanged from 2029: low. | 2025-2040 trajectory: minimal growth (0H / 2M / 14L years).
Sector 23,2031,Predicted growth class: low. Estimated built-up: 19.7%. | Projected built-up change since 2024: +4.2 pp (base: 15.5%). | Growth class unchanged from 2030: low. | 7-year cumulative built-up gain: +4.2 pp from 2024 base.
Sector 23,2032,Predicted growth class: low. Estimated built-up: 20.3%. | Projected built-up change since 2024: +4.8 pp (base: 15.5%). | Growth class unchanged from 2031: low. | 8-year cumulative built-up gain: +4.8 pp from 2024 base.
Sector 23,2033,Predicted growth class: low. Estimated built-up: 20.9%. | Projected built-up change since 2024: +5.4 pp (base: 15.5%). | Growth class unchanged from 2032: low. | 9-year cumulative built-up gain: +5.4 pp from 2024 base.
Sector 23,2034,Predicted growth class: low. Estimated built-up: 21.5%. | Projected built-up change since 2024: +6.0 pp (base: 15.5%). | Growth class unchanged from 2033: low. | 10-year cumulative built-up gain: +6.0 pp from 2024 base.
Sector 23,2035,Predicted growth class: low. Estimated built-up: 22.1%. | Projected built-up change since 2024: +6.6 pp (base: 15.5%). | Growth class unchanged from 2034: low. | 2025-2040 trajectory: minimal growth (0H / 2M / 14L years).
Sector 23,2036,Predicted growth class: low. Estimated built-up: 22.7%. | Projected built-up change since 2024: +7.2 pp (base: 15.5%). | Growth class unchanged from 2035: low. | 12-year cumulative built-up gain: +7.2 pp from 2024 base.
Sector 23,2037,Predicted growth class: low. Estimated built-up: 23.3%. | Projected built-up change since 2024: +7.8 pp (base: 15.5%). | Growth class unchanged from 2036: low. | 13-year cumulative built-up gain: +7.8 pp from 2024 base.
Sector 23,2038,Predicted growth class: low. Estimated built-up: 23.9%. | Projected built-up change since 2024: +8.4 pp (base: 15.5%). | Growth class unchanged from 2037: low. | 14-year cumulative built-up gain: +8.4 pp from 2024 base.
Sector 23,2039,Predicted growth class: medium. Estimated built-up: 24.8%. | Projected built-up change since 2024: +9.3 pp (base: 15.5%). | Growth class shifted from low (2038) to medium (2039). | 15-year cumulative built-up gain: +9.3 pp from 2024 base.
Sector 23,2040,Predicted growth class: medium. Estimated built-up: 25.7%. | Projected built-up change since 2024: +10.2 pp (base: 15.5%). | Growth class unchanged from 2039: medium. | 2025-2040 trajectory: minimal growth (0H / 2M / 14L years).
Sector 24,2025,Predicted growth class: medium. Estimated built-up: 24.8%. | Projected built-up change since 2024: +0.9 pp (base: 23.9%). | Growth class unchanged from baseline: medium. | 2025-2040 trajectory: steady moderate growth (0H / 16M / 0L years).
Sector 24,2026,Predicted growth class: medium. Estimated built-up: 25.7%. | Projected built-up change since 2024: +1.8 pp (base: 23.9%). | Growth class unchanged from 2025: medium. | 2-year cumulative built-up gain: +1.8 pp from 2024 base.
Sector 24,2027,Predicted growth class: medium. Estimated built-up: 26.6%. | Projected built-up change since 2024: +2.6 pp (base: 23.9%). | Growth class unchanged from 2026: medium. | 3-year cumulative built-up gain: +2.6 pp from 2024 base.
Sector 24,2028,Predicted growth class: medium. Estimated built-up: 27.5%. | Projected built-up change since 2024: +3.5 pp (base: 23.9%). | Growth class unchanged from 2027: medium. | 4-year cumulative built-up gain: +3.5 pp from 2024 base.
Sector 24,2029,Predicted growth class: medium. Estimated built-up: 28.3%. | Projected built-up change since 2024: +4.4 pp (base: 23.9%). | Growth class unchanged from 2028: medium. | 5-year cumulative built-up gain: +4.4 pp from 2024 base.
Sector 24,2030,Predicted growth class: medium. Estimated built-up: 29.2%. | Projected built-up change since 2024: +5.3 pp (base: 23.9%). | Growth class unchanged from 2029: medium. | 2025-2040 trajectory: steady moderate growth (0H / 16M / 0L years).
Sector 24,2031,Predicted growth class: medium. Estimated built-up: 30.1%. | Projected built-up change since 2024: +6.2 pp (base: 23.9%). | Growth class unchanged from 2030: medium. | 7-year cumulative built-up gain: +6.2 pp from 2024 base.
Sector 24,2032,Predicted growth class: medium. Estimated built-up: 31.0%. | Projected built-up change since 2024: +7.0 pp (base: 23.9%). | Growth class unchanged from 2031: medium. | 8-year cumulative built-up gain: +7.0 pp from 2024 base.
Sector 24,2033,Predicted growth class: medium. Estimated built-up: 31.9%. | Projected built-up change since 2024: +7.9 pp (base: 23.9%). | Growth class unchanged from 2032: medium. | 9-year cumulative built-up gain: +7.9 pp from 2024 base.
Sector 24,2034,Predicted growth class: medium. Estimated built-up: 32.7%. | Projected built-up change since 2024: +8.8 pp (base: 23.9%). | Growth class unchanged from 2033: medium. | 10-year cumulative built-up gain: +8.8 pp from 2024 base.
Sector 24,2035,Predicted growth class: medium. Estimated built-up: 33.6%. | Projected built-up change since 2024: +9.7 pp (base: 23.9%). | Growth class unchanged from 2034: medium. | 2025-2040 trajectory: steady moderate growth (0H / 16M / 0L years).
Sector 24,2036,Predicted growth class: medium. Estimated built-up: 34.5%. | Projected built-up change since 2024: +10.6 pp (base: 23.9%). | Growth class unchanged from 2035: medium. | 12-year cumulative built-up gain: +10.6 pp from 2024 base.
Sector 24,2037,Predicted growth class: medium. Estimated built-up: 35.4%. | Projected built-up change since 2024: +11.4 pp (base: 23.9%). | Growth class unchanged from 2036: medium. | 13-year cumulative built-up gain: +11.4 pp from 2024 base.
Sector 24,2038,Predicted growth class: medium. Estimated built-up: 36.3%. | Projected built-up change since 2024: +12.3 pp (base: 23.9%). | Growth class unchanged from 2037: medium. | 14-year cumulative built-up gain: +12.3 pp from 2024 base.
Sector 24,2039,Predicted growth class: medium. Estimated built-up: 37.1%. | Projected built-up change since 2024: +13.2 pp (base: 23.9%). | Growth class unchanged from 2038: medium. | 15-year cumulative built-up gain: +13.2 pp from 2024 base.
Sector 24,2040,Predicted growth class: medium. Estimated built-up: 38.0%. | Projected built-up change since 2024: +14.1 pp (base: 23.9%). | Growth class unchanged from 2039: medium. | 2025-2040 trajectory: steady moderate growth (0H / 16M / 0L years).
Sector 25,2025,Predicted growth class: high. Estimated built-up: 57.6%. | Projected built-up change since 2024: +0.8 pp (base: 56.8%). | Growth class unchanged from baseline: high. | 2025-2040 trajectory: strong growth (16H / 0M / 0L years).
Sector 25,2026,Predicted growth class: high. Estimated built-up: 58.4%. | Projected built-up change since 2024: +1.6 pp (base: 56.8%). | Growth class unchanged from 2025: high. | 2-year cumulative built-up gain: +1.6 pp from 2024 base.
Sector 25,2027,Predicted growth class: high. Estimated built-up: 59.2%. | Projected built-up change since 2024: +2.5 pp (base: 56.8%). | Growth class unchanged from 2026: high. | 3-year cumulative built-up gain: +2.5 pp from 2024 base.
Sector 25,2028,Predicted growth class: high. Estimated built-up: 60.0%. | Projected built-up change since 2024: +3.3 pp (base: 56.8%). | Growth class unchanged from 2027: high. | 4-year cumulative built-up gain: +3.3 pp from 2024 base.
Sector 25,2029,Predicted growth class: high. Estimated built-up: 60.9%. | Projected built-up change since 2024: +4.1 pp (base: 56.8%). | Growth class unchanged from 2028: high. | 5-year cumulative built-up gain: +4.1 pp from 2024 base.
Sector 25,2030,Predicted growth class: high. Estimated built-up: 61.7%. | Projected built-up change since 2024: +4.9 pp (base: 56.8%). | Growth class unchanged from 2029: high. | 2025-2040 trajectory: strong growth (16H / 0M / 0L years).
Sector 25,2031,Predicted growth class: high. Estimated built-up: 62.5%. | Projected built-up change since 2024: +5.7 pp (base: 56.8%). | Growth class unchanged from 2030: high. | 7-year cumulative built-up gain: +5.7 pp from 2024 base.
Sector 25,2032,Predicted growth class: high. Estimated built-up: 63.3%. | Projected built-up change since 2024: +6.6 pp (base: 56.8%). | Growth class unchanged from 2031: high. | 8-year cumulative built-up gain: +6.6 pp from 2024 base.
